CustomerKey,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
27911,23,1,25.479999999999997,4,3,1,8,Potential Loyalist
27912,41,1,60.47,4,3,2,9,Loyal
27913,171,1,4.99,2,3,1,6,At Risk
27914,292,1,39.980000000000004,1,3,1,5,At Risk
27915,106,1,39.980000000000004,3,3,1,7,Potential Loyalist
27916,38,1,39.980000000000004,4,3,1,8,Potential Loyalist
27917,1076,1,3578.27,1,3,4,8,Potential Loyalist
27918,64,2,5998.610000000001,4,4,4,12,Champions
27919,90,2,6016.33,3,4,4,11,Champions
27920,83,2,5997.33,4,4,4,12,Champions
27921,163,1,7.28,3,3,1,7,Potential Loyalist
27922,102,1,60.470000000000006,3,3,2,8,Potential Loyalist
27923,98,1,28.99,3,3,1,7,Potential Loyalist
27924,306,1,2525.94,1,3,4,8,Potential Loyalist
27925,77,1,38.980000000000004,4,3,1,8,Potential Loyalist
27926,318,1,4.99,1,3,1,5,At Risk
27927,36,1,3.99,4,3,1,8,Potential Loyalist
27928,155,1,1120.49,3,3,3,9,Loyal
27929,312,1,3.99,1,3,1,5,At Risk
27930,303,1,36.269999999999996,1,3,1,5,At Risk
27931,68,1,7.28,4,3,1,8,Potential Loyalist
27932,173,1,123.48,2,3,2,7,Potential Loyalist
27933,70,1,12.940000000000001,4,3,1,8,Potential Loyalist
27934,47,1,4.99,4,3,1,8,Potential Loyalist
27935,156,1,113.96000000000001,3,3,2,8,Potential Loyalist
27936,226,1,24.99,2,3,1,6,At Risk
27937,317,1,2641.23,1,3,4,8,Potential Loyalist
27938,201,1,38.980000000000004,2,3,1,6,At Risk
27939,294,1,92.97,1,3,2,6,At Risk
27940,263,1,38.980000000000004,2,3,1,6,At Risk
27941,219,1,15.23,2,3,1,6,At Risk
27942,364,1,29.479999999999997,1,3,1,5,At Risk
27943,285,1,2443.35,1,3,3,7,Potential Loyalist
27944,246,1,2578.91,2,3,4,9,Loyal
27945,278,1,12.98,1,3,1,5,At Risk
27946,71,1,1143.46,4,3,3,10,Loyal
27947,93,1,4.99,3,3,1,7,Potential Loyalist
27948,244,1,2457.33,2,3,3,8,Potential Loyalist
27949,390,1,553.97,1,3,3,7,Potential Loyalist
27950,84,1,4.99,4,3,1,8,Potential Loyalist
27951,46,1,2334.97,4,3,3,10,Loyal
27952,216,1,2479.94,2,3,3,8,Potential Loyalist
27953,351,1,548.98,1,3,3,7,Potential Loyalist
27954,161,1,39.980000000000004,3,3,1,7,Potential Loyalist
27955,223,1,38.980000000000004,2,3,1,6,At Risk
27956,342,1,553.97,1,3,3,7,Potential Loyalist
27957,304,1,6.28,1,3,1,5,At Risk
27958,44,1,38.980000000000004,4,3,1,8,Potential Loyalist
27959,181,1,54.980000000000004,2,3,2,7,Potential Loyalist
27960,284,1,7.28,1,3,1,5,At Risk
27961,312,1,29.479999999999997,1,3,1,5,At Risk
27962,183,1,7.28,2,3,1,6,At Risk
27963,48,1,7.28,4,3,1,8,Potential Loyalist
27964,270,1,6.28,1,3,1,5,At Risk
27965,326,1,565.47,1,3,3,7,Potential Loyalist
27966,311,1,39.980000000000004,1,3,1,5,At Risk
27967,286,1,553.97,1,3,3,7,Potential Loyalist
27968,361,1,39.980000000000004,1,3,1,5,At Risk
27969,65,1,599.47,4,3,3,10,Loyal
27970,300,1,64.47,1,3,2,6,At Risk
27971,91,1,58.980000000000004,3,3,2,8,Potential Loyalist
27972,67,1,67.93,4,3,2,9,Loyal
27973,66,1,539.99,4,3,3,10,Loyal
27974,74,1,553.97,4,3,3,10,Loyal
27975,140,1,83.47,3,3,2,8,Potential Loyalist
27976,135,1,58.980000000000004,3,3,2,8,Potential Loyalist
27977,81,1,553.97,4,3,3,10,Loyal
27978,359,1,29.479999999999997,1,3,1,5,At Risk
27979,180,1,4.99,2,3,1,6,At Risk
27980,258,1,29.479999999999997,2,3,1,6,At Risk
27981,363,1,39.980000000000004,1,3,1,5,At Risk
27982,88,1,603.49,3,3,3,9,Loyal
27983,90,1,539.99,3,3,3,9,Loyal
27984,62,1,561.48,4,3,3,10,Loyal
27985,73,1,539.99,4,3,3,10,Loyal
27986,51,1,553.97,4,3,3,10,Loyal
27987,56,1,553.97,4,3,3,10,Loyal
27988,102,1,7.28,3,3,1,7,Potential Loyalist
27989,22,1,3.99,4,3,1,8,Potential Loyalist
27990,168,1,38.980000000000004,3,3,1,7,Potential Loyalist
27991,136,1,2.29,3,3,1,7,Potential Loyalist
27992,71,1,2.29,4,3,1,8,Potential Loyalist
27993,269,1,2.29,1,3,1,5,At Risk
27994,159,1,7.28,3,3,1,7,Potential Loyalist
27995,333,1,4.99,1,3,1,5,At Risk
27996,354,1,67.93,1,3,2,6,At Risk
27997,89,1,4.99,3,3,1,7,Potential Loyalist
27998,141,1,144.47,3,3,2,8,Potential Loyalist
27999,80,1,102.96000000000001,4,3,2,9,Loyal
28000,144,1,94.47999999999999,3,3,2,8,Potential Loyalist
28001,108,1,39.980000000000004,3,3,1,7,Potential Loyalist
28002,303,1,39.980000000000004,1,3,1,5,At Risk
28003,343,1,4.99,1,3,1,5,At Risk
28004,289,1,7.28,1,3,1,5,At Risk
28005,308,1,7.28,1,3,1,5,At Risk
28006,234,1,7.28,2,3,1,6,At Risk
28007,167,1,39.980000000000004,3,3,1,7,Potential Loyalist
28008,189,1,7.28,2,3,1,6,At Risk
28009,202,1,7.28,2,3,1,6,At Risk
28010,171,1,64.47,2,3,2,7,Potential Loyalist
28011,280,1,7.28,1,3,1,5,At Risk
28012,159,1,7.28,3,3,1,7,Potential Loyalist
28013,900,1,3578.27,1,3,4,8,Potential Loyalist
28014,1090,1,3578.27,1,3,4,8,Potential Loyalist
28015,247,1,29.479999999999997,2,3,1,6,At Risk
28016,111,1,2.29,3,3,1,7,Potential Loyalist
28017,1083,1,3578.27,1,3,4,8,Potential Loyalist
28018,1095,1,3578.27,1,3,4,8,Potential Loyalist
28019,39,1,7.28,4,3,1,8,Potential Loyalist
28020,266,1,39.980000000000004,1,3,1,5,At Risk
28021,204,1,78.97999999999999,2,3,2,7,Potential Loyalist
28022,1079,1,3578.27,1,3,4,8,Potential Loyalist
28023,26,1,39.980000000000004,4,3,1,8,Potential Loyalist
28024,12,1,194.72,4,3,2,9,Loyal
28025,8,1,69.99,4,3,2,9,Loyal
28026,63,1,7.28,4,3,1,8,Potential Loyalist
28027,83,1,119.97999999999999,4,3,2,9,Loyal
28028,296,1,64.47,1,3,2,6,At Risk
28029,158,1,39.980000000000004,3,3,1,7,Potential Loyalist
28030,70,2,5971.33,4,4,4,12,Champions
28031,71,2,6047.32,4,4,4,12,Champions
28032,342,1,75.47,1,3,2,6,At Risk
28033,91,1,25.479999999999997,3,3,1,7,Potential Loyalist
28034,56,1,69.99,4,3,2,9,Loyal
28035,275,1,69.99,1,3,2,6,At Risk
28036,910,1,3578.27,1,3,4,8,Potential Loyalist
28037,46,1,34.47,4,3,1,8,Potential Loyalist
28038,69,2,5985.31,4,4,4,12,Champions
28039,1085,1,3578.27,1,3,4,8,Potential Loyalist
28040,1086,1,3578.27,1,3,4,8,Potential Loyalist
28041,1067,1,3578.27,1,3,4,8,Potential Loyalist
28042,1082,1,3578.27,1,3,4,8,Potential Loyalist
28043,280,1,39.980000000000004,1,3,1,5,At Risk
28044,1078,1,3578.27,1,3,4,8,Potential Loyalist
28045,144,1,119.97999999999999,3,3,2,8,Potential Loyalist
28046,47,1,69.99,4,3,2,9,Loyal
28047,1079,1,3578.27,1,3,4,8,Potential Loyalist
28048,90,1,84.47,3,3,2,8,Potential Loyalist
28049,350,1,27.77,1,3,1,5,At Risk
28050,111,1,21.49,3,3,1,7,Potential Loyalist
28051,885,1,3578.27,1,3,4,8,Potential Loyalist
28052,86,1,67.93,4,3,2,9,Loyal
28053,289,1,68.97,1,3,2,6,At Risk
28054,305,1,25.479999999999997,1,3,1,5,At Risk
28055,227,1,75.48,2,3,2,7,Potential Loyalist
28056,63,1,30.479999999999997,4,3,1,8,Potential Loyalist
28057,310,1,21.49,1,3,1,5,At Risk
28058,57,1,21.49,4,3,1,8,Potential Loyalist
28059,190,1,82.47,2,3,2,7,Potential Loyalist
28060,174,1,39.980000000000004,2,3,1,6,At Risk
28061,89,2,6006.32,3,4,4,11,Champions
28062,63,2,5962.34,4,4,4,12,Champions
28063,89,2,6026.31,3,4,4,11,Champions
28064,84,2,5962.34,4,4,4,12,Champions
28065,75,2,5997.33,4,4,4,12,Champions
28066,66,2,5997.33,4,4,4,12,Champions
28067,72,2,5997.33,4,4,4,12,Champions
28068,64,2,6021.82,4,4,4,12,Champions
28069,63,1,553.97,4,3,3,10,Loyal
28070,51,2,5997.33,4,4,4,12,Champions
28071,50,2,5971.33,4,4,4,12,Champions
28072,92,1,548.98,3,3,3,9,Loyal
28073,250,1,7.28,2,3,1,6,At Risk
28074,104,1,12.940000000000001,3,3,1,7,Potential Loyalist
28075,67,1,88.42,4,3,2,9,Loyal
28076,36,2,5997.33,4,4,4,12,Champions
28077,239,1,21.49,2,3,1,6,At Risk
28078,44,2,6011.31,4,4,4,12,Champions
28079,60,1,39.980000000000004,4,3,1,8,Potential Loyalist
28080,335,1,39.980000000000004,1,3,1,5,At Risk
28081,46,1,25.479999999999997,4,3,1,8,Potential Loyalist
28082,333,1,60.47,1,3,2,6,At Risk
28083,35,2,5962.34,4,4,4,12,Champions
28084,145,1,60.470000000000006,3,3,2,8,Potential Loyalist
28085,241,1,4.99,2,3,1,6,At Risk
28086,296,1,166.28,1,3,2,6,At Risk
28087,245,1,7.28,2,3,1,6,At Risk
28088,1060,1,3578.27,1,3,4,8,Potential Loyalist
28089,139,1,15.23,3,3,1,7,Potential Loyalist
28090,303,1,39.980000000000004,1,3,1,5,At Risk
28091,65,1,1249.84,4,3,3,10,Loyal
28092,902,1,3578.27,1,3,4,8,Potential Loyalist
28093,131,1,2.29,3,3,1,7,Potential Loyalist
28094,342,1,2.29,1,3,1,5,At Risk
28095,216,1,2.29,2,3,1,6,At Risk
28096,1051,1,3578.27,1,3,4,8,Potential Loyalist
28097,1057,1,3578.27,1,3,4,8,Potential Loyalist
28098,79,1,1249.84,4,3,3,10,Loyal
28099,34,2,6021.82,4,4,4,12,Champions
28100,170,1,49.97,2,3,1,6,At Risk
28101,353,1,78.97999999999999,1,3,2,6,At Risk
28102,33,1,1299.83,4,3,3,10,Loyal
28103,48,1,1214.85,4,3,3,10,Loyal
28104,61,1,7.28,4,3,1,8,Potential Loyalist
28105,141,1,7.28,3,3,1,7,Potential Loyalist
28106,289,1,12.940000000000001,1,3,1,5,At Risk
28107,349,1,810.32,1,3,3,7,Potential Loyalist
28108,328,1,751.34,1,3,3,7,Potential Loyalist
28109,323,1,778.62,1,3,3,7,Potential Loyalist
28110,323,1,845.3100000000001,1,3,3,7,Potential Loyalist
28111,308,1,865.3100000000001,1,3,3,7,Potential Loyalist
28112,1059,1,3578.27,1,3,4,8,Potential Loyalist
28113,286,1,901.35,1,3,3,7,Potential Loyalist
28114,338,1,570.47,1,3,3,7,Potential Loyalist
28115,326,1,562.96,1,3,3,7,Potential Loyalist
28116,281,1,617.47,1,3,3,7,Potential Loyalist
28117,296,1,565.47,1,3,3,7,Potential Loyalist
28118,38,1,588.96,4,3,3,10,Loyal
28119,50,1,574.98,4,3,3,10,Loyal
28120,54,1,539.99,4,3,3,10,Loyal
28121,84,1,119.97999999999999,4,3,2,9,Loyal
28122,249,1,39.980000000000004,2,3,1,6,At Risk
28123,123,1,4.99,3,3,1,7,Potential Loyalist
28124,62,1,21.26,4,3,1,8,Potential Loyalist
28125,47,1,4.99,4,3,1,8,Potential Loyalist
28126,295,1,13.98,1,3,1,5,At Risk
28127,297,1,4.99,1,3,1,5,At Risk
28128,59,1,12.940000000000001,4,3,1,8,Potential Loyalist
28129,900,1,3578.27,1,3,4,8,Potential Loyalist
28130,899,1,3578.27,1,3,4,8,Potential Loyalist
28131,51,2,6011.31,4,4,4,12,Champions
28132,55,1,548.98,4,3,3,10,Loyal
28133,60,1,574.98,4,3,3,10,Loyal
28134,52,1,574.98,4,3,3,10,Loyal
28135,58,1,548.98,4,3,3,10,Loyal
28136,392,1,2384.07,1,3,3,7,Potential Loyalist
28137,108,1,7.28,3,3,1,7,Potential Loyalist
28138,4,1,7.28,4,3,1,8,Potential Loyalist
28139,150,1,127.28,3,3,2,8,Potential Loyalist
28140,32,1,39.980000000000004,4,3,1,8,Potential Loyalist
28141,341,1,94.47999999999999,1,3,2,6,At Risk
28142,1040,1,3578.27,1,3,4,8,Potential Loyalist
28143,317,1,13.98,1,3,1,5,At Risk
28144,196,1,15.23,2,3,1,6,At Risk
28145,1064,1,3578.27,1,3,4,8,Potential Loyalist
28146,206,1,60.470000000000006,2,3,2,7,Potential Loyalist
28147,1036,1,3578.27,1,3,4,8,Potential Loyalist
28148,1047,1,3578.27,1,3,4,8,Potential Loyalist
28149,1050,1,3578.27,1,3,4,8,Potential Loyalist
28150,1051,1,3578.27,1,3,4,8,Potential Loyalist
28151,215,1,4.99,2,3,1,6,At Risk
28152,40,2,6025.32,4,4,4,12,Champions
28153,87,1,570.47,4,3,3,10,Loyal
28154,53,2,5971.33,4,4,4,12,Champions
28155,56,2,5962.34,4,4,4,12,Champions
28156,53,2,5997.33,4,4,4,12,Champions
28157,141,1,7.28,3,3,1,7,Potential Loyalist
28158,36,2,5997.33,4,4,4,12,Champions
28159,36,2,5978.610000000001,4,4,4,12,Champions
28160,64,1,574.98,4,3,3,10,Loyal
28161,902,1,3578.27,1,3,4,8,Potential Loyalist
28162,1049,1,3578.27,1,3,4,8,Potential Loyalist
28163,1043,1,3578.27,1,3,4,8,Potential Loyalist
28164,1052,1,3578.27,1,3,4,8,Potential Loyalist
28165,901,1,3578.27,1,3,4,8,Potential Loyalist
28166,1046,1,3578.27,1,3,4,8,Potential Loyalist
28167,1041,1,3578.27,1,3,4,8,Potential Loyalist
28168,1062,1,3578.27,1,3,4,8,Potential Loyalist
28169,899,1,3578.27,1,3,4,8,Potential Loyalist
28170,1048,1,3578.27,1,3,4,8,Potential Loyalist
28171,1039,1,3578.27,1,3,4,8,Potential Loyalist
28172,1063,1,3578.27,1,3,4,8,Potential Loyalist
28173,887,1,3578.27,1,3,4,8,Potential Loyalist
28174,14,1,39.980000000000004,4,3,1,8,Potential Loyalist
28175,339,1,7.28,1,3,1,5,At Risk
28176,900,1,3578.27,1,3,4,8,Potential Loyalist
28177,891,1,3578.27,1,3,4,8,Potential Loyalist
28178,907,1,3578.27,1,3,4,8,Potential Loyalist
28179,1059,1,3578.27,1,3,4,8,Potential Loyalist
28180,1047,1,3578.27,1,3,4,8,Potential Loyalist
28181,1062,1,3578.27,1,3,4,8,Potential Loyalist
28182,1061,1,3578.27,1,3,4,8,Potential Loyalist
28183,1059,1,3578.27,1,3,4,8,Potential Loyalist
28184,1044,1,3578.27,1,3,4,8,Potential Loyalist
28185,1060,1,3578.27,1,3,4,8,Potential Loyalist
28186,1061,1,3578.27,1,3,4,8,Potential Loyalist
28187,200,1,39.980000000000004,2,3,1,6,At Risk
28188,56,1,29.479999999999997,4,3,1,8,Potential Loyalist
28189,39,1,567.76,4,3,3,10,Loyal
28190,56,2,5997.33,4,4,4,12,Champions
28191,58,2,5997.33,4,4,4,12,Champions
28192,100,1,30.479999999999997,3,3,1,7,Potential Loyalist
28193,39,2,6016.33,4,4,4,12,Champions
28194,40,2,6114.81,4,4,4,12,Champions
28195,55,1,574.98,4,3,3,10,Loyal
28196,42,2,5985.31,4,4,4,12,Champions
28197,902,1,3578.27,1,3,4,8,Potential Loyalist
28198,901,1,3578.27,1,3,4,8,Potential Loyalist
28199,1033,1,3578.27,1,3,4,8,Potential Loyalist
28200,1029,1,3578.27,1,3,4,8,Potential Loyalist
28201,375,1,2419.06,1,3,3,7,Potential Loyalist
28202,395,1,2419.06,1,3,3,7,Potential Loyalist
28203,389,1,2384.07,1,3,3,7,Potential Loyalist
28204,394,1,2419.06,1,3,3,7,Potential Loyalist
28205,278,1,603.49,1,3,3,7,Potential Loyalist
28206,370,1,2398.05,1,3,3,7,Potential Loyalist
28207,389,1,2461.55,1,3,3,7,Potential Loyalist
28208,340,1,2398.05,1,3,3,7,Potential Loyalist
28209,287,1,574.98,1,3,3,7,Potential Loyalist
28210,289,1,564.48,1,3,3,7,Potential Loyalist
28211,293,1,539.99,1,3,3,7,Potential Loyalist
28212,285,1,619.46,1,3,3,7,Potential Loyalist
28213,171,1,39.980000000000004,2,3,1,6,At Risk
28214,121,1,59.980000000000004,3,3,2,8,Potential Loyalist
28215,300,1,589.96,1,3,3,7,Potential Loyalist
28216,333,1,7.28,1,3,1,5,At Risk
28217,338,1,2408.29,1,3,3,7,Potential Loyalist
28218,143,1,18.97,3,3,1,7,Potential Loyalist
28219,66,1,39.980000000000004,4,3,1,8,Potential Loyalist
28220,74,1,13.98,4,3,1,8,Potential Loyalist
28221,1020,1,3578.27,1,3,4,8,Potential Loyalist
28222,1035,1,3578.27,1,3,4,8,Potential Loyalist
28223,1019,1,3578.27,1,3,4,8,Potential Loyalist
28224,46,2,6016.33,4,4,4,12,Champions
28225,208,1,60.47,2,3,2,7,Potential Loyalist
28226,362,1,60.47,1,3,2,6,At Risk
28227,155,1,60.47,3,3,2,8,Potential Loyalist
28228,147,1,21.49,3,3,1,7,Potential Loyalist
28229,161,1,27.77,3,3,1,7,Potential Loyalist
28230,251,1,25.479999999999997,2,3,1,6,At Risk
28231,172,1,23.779999999999998,2,3,1,6,At Risk
28232,209,1,143.78,2,3,2,7,Potential Loyalist
28233,258,1,21.49,2,3,1,6,At Risk
28234,39,2,5976.32,4,4,4,12,Champions
28235,319,1,30.479999999999997,1,3,1,5,At Risk
28236,187,1,60.47,2,3,2,7,Potential Loyalist
28237,365,1,33.43,1,3,1,5,At Risk
28238,31,1,21.49,4,3,1,8,Potential Loyalist
28239,334,1,7.28,1,3,1,5,At Risk
28240,38,2,5998.610000000001,4,4,4,12,Champions
28241,329,1,130.46,1,3,2,6,At Risk
28242,169,1,7.28,3,3,1,7,Potential Loyalist
28243,38,2,6060.83,4,4,4,12,Champions
28244,47,2,6026.31,4,4,4,12,Champions
28245,27,1,7.28,4,3,1,8,Potential Loyalist
28246,37,2,5976.32,4,4,4,12,Champions
28247,45,2,5962.34,4,4,4,12,Champions
28248,342,1,4.99,1,3,1,5,At Risk
28249,107,1,27.96,3,3,1,7,Potential Loyalist
28250,57,2,6016.33,4,4,4,12,Champions
28251,229,1,4.99,2,3,1,6,At Risk
28252,102,1,4.99,3,3,1,7,Potential Loyalist
28253,211,1,13.98,2,3,1,6,At Risk
28254,222,1,166.28,2,3,2,7,Potential Loyalist
28255,46,2,6051.31,4,4,4,12,Champions
28256,247,1,29.479999999999997,2,3,1,6,At Risk
28257,55,2,5976.32,4,4,4,12,Champions
28258,28,1,7.28,4,3,1,8,Potential Loyalist
28259,38,2,6118.610000000001,4,4,4,12,Champions
28260,215,1,7.28,2,3,1,6,At Risk
28261,93,1,27.92,3,3,1,7,Potential Loyalist
28262,8,1,7.28,4,3,1,8,Potential Loyalist
28263,71,1,39.980000000000004,4,3,1,8,Potential Loyalist
28264,49,2,5997.33,4,4,4,12,Champions
28265,62,1,39.980000000000004,4,3,1,8,Potential Loyalist
28266,302,1,4.99,1,3,1,5,At Risk
28267,335,1,64.47,1,3,2,6,At Risk
28268,46,2,5997.33,4,4,4,12,Champions
28269,325,1,13.98,1,3,1,5,At Risk
28270,1015,1,3578.27,1,3,4,8,Potential Loyalist
28271,1028,1,3578.27,1,3,4,8,Potential Loyalist
28272,78,1,111.95000000000002,4,3,2,9,Loyal
28273,38,2,5962.34,4,4,4,12,Champions
28274,364,1,4.99,1,3,1,5,At Risk
28275,45,1,39.980000000000004,4,3,1,8,Potential Loyalist
28276,139,1,64.47,3,3,2,8,Potential Loyalist
28277,8,1,4.99,4,3,1,8,Potential Loyalist
28278,268,1,39.980000000000004,1,3,1,5,At Risk
28279,264,1,7.28,2,3,1,6,At Risk
28280,156,1,4.99,3,3,1,7,Potential Loyalist
28281,277,1,7.28,1,3,1,5,At Risk
28282,203,1,4.99,2,3,1,6,At Risk
28283,39,1,39.980000000000004,4,3,1,8,Potential Loyalist
28284,41,1,563.77,4,3,3,10,Loyal
28285,42,2,5997.33,4,4,4,12,Champions
28286,279,1,4.99,1,3,1,5,At Risk
28287,281,1,103.48,1,3,2,6,At Risk
28288,33,2,6039.3,4,4,4,12,Champions
28289,44,1,54.980000000000004,4,3,2,9,Loyal
28290,262,1,64.47,2,3,2,7,Potential Loyalist
28291,137,1,39.980000000000004,3,3,1,7,Potential Loyalist
28292,275,1,61.96000000000001,1,3,2,6,At Risk
28293,1009,1,3578.27,1,3,4,8,Potential Loyalist
28294,1009,1,3578.27,1,3,4,8,Potential Loyalist
28295,1009,1,3578.27,1,3,4,8,Potential Loyalist
28296,48,2,5997.33,4,4,4,12,Champions
28297,54,2,5971.33,4,4,4,12,Champions
28298,388,2,4828.11,1,4,4,9,Loyal
28299,1020,1,3578.27,1,3,4,8,Potential Loyalist
28300,293,1,2.29,1,3,1,5,At Risk
28301,356,1,161.29,1,3,2,6,At Risk
28302,329,1,78.97999999999999,1,3,2,6,At Risk
28303,195,1,74.98,2,3,2,7,Potential Loyalist
28304,328,1,91.97,1,3,2,6,At Risk
28305,113,1,29.479999999999997,3,3,1,7,Potential Loyalist
28306,183,1,4.99,2,3,1,6,At Risk
28307,269,1,561.48,1,3,3,7,Potential Loyalist
28308,271,1,588.96,1,3,3,7,Potential Loyalist
28309,343,1,2419.06,1,3,3,7,Potential Loyalist
28310,83,1,4.99,4,3,1,8,Potential Loyalist
28311,366,1,2393.06,1,3,3,7,Potential Loyalist
28312,261,1,574.98,2,3,3,8,Potential Loyalist
28313,254,1,647.94,2,3,3,8,Potential Loyalist
28314,263,1,553.97,2,3,3,8,Potential Loyalist
28315,234,1,556.9300000000001,2,3,3,8,Potential Loyalist
28316,242,1,539.99,2,3,3,8,Potential Loyalist
28317,238,1,539.99,2,3,3,8,Potential Loyalist
28318,217,1,574.98,2,3,3,8,Potential Loyalist
28319,222,1,556.9300000000001,2,3,3,8,Potential Loyalist
28320,230,1,539.99,2,3,3,8,Potential Loyalist
28321,217,1,599.47,2,3,3,8,Potential Loyalist
28322,300,1,29.479999999999997,1,3,1,5,At Risk
28323,349,1,2384.07,1,3,3,7,Potential Loyalist
28324,220,1,548.98,2,3,3,8,Potential Loyalist
28325,244,1,574.98,2,3,3,8,Potential Loyalist
28326,350,1,2442.54,1,3,3,7,Potential Loyalist
28327,348,1,2407.04,1,3,3,7,Potential Loyalist
28328,58,1,4.99,4,3,1,8,Potential Loyalist
28329,141,1,6.28,3,3,1,7,Potential Loyalist
28330,313,1,10.24,1,3,1,5,At Risk
28331,328,1,53.99,1,3,2,6,At Risk
28332,236,1,94.47999999999999,2,3,2,7,Potential Loyalist
28333,357,1,53.99,1,3,2,6,At Risk
28334,144,1,53.99,3,3,2,8,Potential Loyalist
28335,114,1,62.980000000000004,3,3,2,8,Potential Loyalist
28336,162,1,138.97,3,3,2,8,Potential Loyalist
28337,52,1,59.980000000000004,4,3,2,9,Loyal
28338,238,1,47.970000000000006,2,3,1,6,At Risk
28339,1023,1,3578.27,1,3,4,8,Potential Loyalist
28340,1018,1,3578.27,1,3,4,8,Potential Loyalist
28341,155,1,128.97,3,3,2,8,Potential Loyalist
28342,207,1,69.99,2,3,2,7,Potential Loyalist
28343,228,1,53.99,2,3,2,7,Potential Loyalist
28344,299,1,53.99,1,3,2,6,At Risk
28345,233,1,4.99,2,3,1,6,At Risk
28346,11,1,94.47999999999999,4,3,2,9,Loyal
28347,262,1,73.96000000000001,2,3,2,7,Potential Loyalist
28348,129,1,68.49,3,3,2,8,Potential Loyalist
28349,100,1,39.980000000000004,3,3,1,7,Potential Loyalist
28350,164,1,13.98,3,3,1,7,Potential Loyalist
28351,194,1,574.98,2,3,3,8,Potential Loyalist
28352,205,1,562.96,2,3,3,8,Potential Loyalist
28353,185,1,548.98,2,3,3,8,Potential Loyalist
28354,887,1,3578.27,1,3,4,8,Potential Loyalist
28355,1018,1,3578.27,1,3,4,8,Potential Loyalist
28356,134,1,59.980000000000004,3,3,2,8,Potential Loyalist
28357,42,1,133.49,4,3,2,9,Loyal
28358,108,1,4.99,3,3,1,7,Potential Loyalist
28359,206,1,78.97999999999999,2,3,2,7,Potential Loyalist
28360,242,1,7.28,2,3,1,6,At Risk
28361,110,1,13.98,3,3,1,7,Potential Loyalist
28362,1016,1,3578.27,1,3,4,8,Potential Loyalist
28363,907,1,3578.27,1,3,4,8,Potential Loyalist
28364,172,1,1170.48,2,3,3,8,Potential Loyalist
28365,278,1,2433.04,1,3,3,7,Potential Loyalist
28366,109,1,578.46,3,3,3,9,Loyal
28367,111,1,600.46,3,3,3,9,Loyal
28368,32,1,791.32,4,3,3,10,Loyal
28369,263,1,777.34,2,3,3,8,Potential Loyalist
28370,114,1,638.95,3,3,3,9,Loyal
28371,110,1,539.99,3,3,3,9,Loyal
28372,94,1,607.96,3,3,3,9,Loyal
28373,177,1,38.88,2,3,1,6,At Risk
28374,327,1,68.97,1,3,2,6,At Risk
28375,87,1,567.76,4,3,3,10,Loyal
28376,187,1,1134.47,2,3,3,8,Potential Loyalist
28377,267,1,2433.04,1,3,3,7,Potential Loyalist
28378,39,1,38.88,4,3,1,8,Potential Loyalist
28379,294,1,61.08,1,3,2,6,At Risk
28380,89,1,34.89,3,3,1,7,Potential Loyalist
28381,137,1,92.96000000000001,3,3,2,8,Potential Loyalist
28382,227,1,786.33,2,3,3,8,Potential Loyalist
28383,235,1,742.35,2,3,3,8,Potential Loyalist
28384,175,1,67.59,2,3,2,7,Potential Loyalist
28385,40,1,71.58000000000001,4,3,2,9,Loyal
28386,87,1,600.46,4,3,3,10,Loyal
28387,72,1,583.97,4,3,3,10,Loyal
28388,225,1,751.34,2,3,3,8,Potential Loyalist
28389,1127,1,3399.99,1,3,4,8,Potential Loyalist
28390,1101,1,3374.99,1,3,4,8,Potential Loyalist
28391,348,1,32.6,1,3,1,5,At Risk
28392,359,1,23.779999999999998,1,3,1,5,At Risk
28393,181,2,4539.46,2,4,4,10,Loyal
28394,162,2,4555.469999999999,3,4,4,11,Champions
28395,141,2,4554.46,3,4,4,11,Champions
28396,163,1,1155.48,3,3,3,9,Loyal
28397,266,1,2419.06,1,3,3,7,Potential Loyalist
28398,204,1,71.58000000000001,2,3,2,7,Potential Loyalist
28399,92,1,553.97,3,3,3,9,Loyal
28400,235,1,777.34,2,3,3,8,Potential Loyalist
28401,1045,1,3374.99,1,3,4,8,Potential Loyalist
28402,351,1,71.58000000000001,1,3,2,6,At Risk
28403,247,1,2419.06,2,3,3,8,Potential Loyalist
28404,110,1,56.95,3,3,2,8,Potential Loyalist
28405,175,1,1155.48,2,3,3,8,Potential Loyalist
28406,5,1,100.09,4,3,2,9,Loyal
28407,991,1,3374.99,1,3,4,8,Potential Loyalist
28408,268,1,23.779999999999998,1,3,1,5,At Risk
28409,358,1,28.99,1,3,1,5,At Risk
28410,343,1,60.47,1,3,2,6,At Risk
28411,338,1,134.95000000000002,1,3,2,6,At Risk
28412,340,1,45.58,1,3,1,5,At Risk
28413,132,1,23.779999999999998,3,3,1,7,Potential Loyalist
28414,984,1,3399.99,1,3,4,8,Potential Loyalist
28415,257,1,2428.05,2,3,3,8,Potential Loyalist
28416,244,1,2442.03,2,3,3,8,Potential Loyalist
28417,239,1,2426.0,2,3,3,8,Potential Loyalist
28418,129,2,4539.46,3,4,4,11,Champions
28419,136,2,4564.46,3,4,4,11,Champions
28420,108,2,4534.46,3,4,4,11,Champions
28421,231,1,776.33,2,3,3,8,Potential Loyalist
